order_id,customer_id,order_date,status,region_code
ORD00776,CUST0326,2025-09-21 02:35:13,DELIVERED,WEST
ORD00777,CUST0295,2026-05-02 08:36:44,PLACED,EAST
ORD00778,CUST0094,2026-02-10 07:19:10,DELIVERED,SOUTH
ORD00779,CUST0336,2025-12-01 14:15:59,PLACED,NORTH
ORD00780,CUST0228,2026-03-09 00:02:45,DELIVERED,WEST
ORD00781,CUST0372,2025-10-03 06:38:06,DELIVERED,NORTH
ORD00782,CUST0377,2025-07-28 14:47:46,DELIVERED,WEST
ORD00783,CUST0246,30-08-2025,SHIPPED,NORTH
ORD00784,CUST0138,2025-11-14 19:02:09,DELIVERED,NORTH
ORD00785,CUST0071,2026-04-02 17:56:52,PLACED,NORTH
ORD00786,CUST0482,2025-12-22 18:34:33,RETURNED,SOUTH
ORD00787,CUST0169,2025-07-14 00:02:42,DELIVERED,WEST
ORD00788,CUST0179,2026-03-17 04:47:14,SHIPPED,WEST
ORD00789,CUST0132,2026-05-23 03:07:11,DELIVERED,WEST
ORD00790,CUST0007,2026-03-01 12:00:22,DELIVERED,WEST
ORD00791,CUST0330,2025-10-13 08:47:03,RETURNED,EAST
ORD00792,CUST0055,2025-10-09 15:19:16,DELIVERED,SOUTH
ORD00793,CUST0151,2025-11-12 07:35:52,DELIVERED,EAST
ORD00794,CUST0423,2026-03-26 16:21:08,DELIVERED,SOUTH
ORD00795,CUST0154,2025-08-12 19:23:21,DELIVERED,WEST
ORD00796,CUST0387,2025-08-12 18:52:38,SHIPPED,WEST
ORD00797,CUST0461,2026-05-07 09:58:18,DELIVERED,WEST
ORD00798,CUST0228,2025-11-16 04:43:08,DELIVERED,SOUTH
ORD00799,CUST0024,2026-01-22 12:40:52,DELIVERED,WEST
ORD00800,CUST0337,2025-09-19 17:09:55,SHIPPED,NORTH
ORD00801,CUST0208,2025-09-16 08:19:56,DELIVERED,SOUTH
ORD00802,CUST0031,2025-07-01 02:57:09,DELIVERED,WEST
ORD00803,CUST0499,2025-10-01 11:30:26,DELIVERED,NORTH
ORD00804,CUST0436,2025-11-18 02:01:37,DELIVERED,WEST
ORD00805,CUST0357,2025-07-30 22:03:27,DELIVERED,NORTH
ORD00806,,2025-07-12 18:13:36,CANCELLED,WEST
ORD00807,CUST0083,2026-04-28 16:04:23,DELIVERED,NORTH
ORD00808,CUST0201,2026-05-12 01:00:52,DELIVERED,EAST
ORD00809,CUST0455,2025-07-30 04:45:20,DELIVERED,WEST
ORD00810,CUST0088,2025-11-08 10:58:09,DELIVERED,EAST
ORD00811,CUST0061,2025-11-06 09:59:19,DELIVERED,SOUTH
ORD00812,CUST0412,2025-11-21 18:57:20,SHIPPED,SOUTH
ORD00813,CUST0477,2025-09-12 05:09:55,DELIVERED,EAST
ORD00814,CUST0120,2025-11-30 11:31:51,PLACED,WEST
ORD00815,CUST0422,2025-10-17 22:44:58,DELIVERED,WEST
ORD00816,CUST0451,2026-03-19 07:53:37,RETURNED,SOUTH
ORD00817,CUST0099,2026-01-30 19:37:59,DELIVERED,SOUTH
ORD00818,CUST0364,2025-07-31 09:33:12,PLACED,EAST
ORD00819,CUST0228,2026-02-13 23:36:17,DELIVERED,WEST
ORD00820,CUST0098,2025-12-27 18:22:12,DELIVERED,NORTH
ORD00821,CUST0011,2026-05-30 20:27:41,SHIPPED,WEST
ORD00822,CUST0111,2026-02-02 18:12:01,DELIVERED,WEST
ORD00823,CUST0271,2026-05-15 07:02:11,PLACED,NORTH
ORD00824,CUST0137,2025-12-16 11:14:31,DELIVERED,WEST
ORD00825,CUST0395,2026-03-14 05:18:38,SHIPPED,NORTH
ORD00826,CUST0115,2026-03-06 15:29:37,DELIVERED,WEST
ORD00827,CUST0416,2026-03-24 12:14:39,DELIVERED,WEST
ORD00828,CUST0431,2025-12-14 18:17:08,DELIVERED,EAST
ORD00829,CUST0286,2026-06-11 15:22:24,DELIVERED,WEST
ORD00830,CUST0462,2026-06-03 14:09:35,RETURNED,SOUTH
ORD00831,CUST0165,2026-05-18 12:09:32,SHIPPED,NORTH
ORD00832,CUST0344,2025-12-02 12:42:01,DELIVERED,EAST
ORD00833,CUST0278,2025-12-23 01:09:34,DELIVERED,NORTH
ORD00834,CUST0495,2025-08-28 22:23:33,DELIVERED,WEST
ORD00835,CUST0435,2026-03-25 05:29:22,SHIPPED,NORTH
ORD00836,CUST0019,2025-12-22 03:23:10,DELIVERED,NORTH
ORD00837,CUST0451,2025-11-09 20:05:19,DELIVERED,EAST
ORD00838,CUST0235,2025-11-10 05:40:26,DELIVERED,SOUTH
ORD00839,CUST0274,2026-03-22 19:53:18,PLACED,SOUTH
ORD00840,CUST0168,2025-11-13 16:44:26,PLACED,NORTH
ORD00841,CUST0258,2025-10-01 22:10:55,PLACED,EAST
ORD00842,CUST0083,2026-02-06 13:04:01,DELIVERED,WEST
ORD00843,CUST0273,2025-09-14 23:00:54,DELIVERED,EAST
ORD00844,CUST0117,2026-05-09 03:45:35,DELIVERED,NORTH
ORD00845,CUST0058,2025-07-17 01:03:13,DELIVERED,NORTH
ORD00846,CUST0445,22-04-2026,SHIPPED,SOUTH
ORD00847,CUST0078,05-08-2025,DELIVERED,EAST
ORD00848,CUST0337,2026-02-08 01:33:43,DELIVERED,EAST
ORD00849,CUST0432,2026-01-25 23:16:57,DELIVERED,SOUTH
ORD00850,CUST0292,2025-07-27 18:46:59,DELIVERED,NORTH
ORD00851,CUST0103,2026-03-17 09:58:42,DELIVERED,WEST
ORD00852,CUST0473,2025-12-06 19:33:17,PLACED,SOUTH
ORD00853,CUST0109,2025-07-27 20:14:47,RETURNED,SOUTH
ORD00854,CUST0475,2025-12-09 07:45:14,DELIVERED,WEST
ORD00855,CUST0315,2025-10-06 06:29:00,DELIVERED,EAST
ORD00856,CUST0279,2026-03-06 07:27:08,DELIVERED,NORTH
ORD00857,CUST0370,2026-02-26 17:30:35,PLACED,WEST
ORD00858,CUST0338,2026-02-08 20:14:34,PLACED,SOUTH
ORD00859,CUST0004,2026-06-02 15:31:26,DELIVERED,WEST
ORD00860,CUST0052,2026-04-15 00:26:09,PLACED,SOUTH
ORD00861,CUST0087,2026-06-24 14:55:13,DELIVERED,WEST
ORD00862,CUST0272,2026-02-14 07:02:54,DELIVERED,SOUTH
ORD00863,,2026-03-30 06:58:17,DELIVERED,EAST
ORD00864,,2026-02-17 02:02:32,DELIVERED,NORTH
ORD00865,CUST0114,2026-03-22 22:58:23,DELIVERED,WEST
ORD00866,CUST0403,2026-04-14 21:37:41,DELIVERED,EAST
ORD00867,CUST0061,2025-09-23 23:02:22,SHIPPED,WEST
ORD00868,CUST0309,2025-10-25 18:39:13,DELIVERED,SOUTH
ORD00869,CUST0353,2026-03-13 05:42:59,DELIVERED,WEST
ORD00870,CUST0142,2025-11-22 16:08:20,DELIVERED,EAST
ORD00871,CUST0078,2026-06-26 06:35:21,DELIVERED,NORTH
ORD00872,,2026-06-12 09:44:33,DELIVERED,WEST
ORD00873,CUST0128,2025-09-29 10:35:57,DELIVERED,NORTH
ORD00874,CUST0263,2025-12-14 12:56:16,DELIVERED,EAST
ORD00875,CUST0417,2026-06-09 23:17:51,RETURNED,NORTH
ORD00876,CUST0410,2026-04-11 16:51:50,SHIPPED,SOUTH
ORD00877,CUST0278,2026-06-06 14:00:56,DELIVERED,WEST
ORD00878,CUST0217,2026-03-06 21:24:05,DELIVERED,NORTH
ORD00879,CUST0280,2026-01-05 22:07:29,DELIVERED,WEST
ORD00880,CUST0294,2026-02-15 07:44:07,DELIVERED,EAST
ORD00881,CUST0258,2026-02-24 07:24:28,SHIPPED,NORTH
ORD00882,CUST0228,2025-09-07 12:39:47,PLACED,WEST
ORD00883,CUST0009,2026-03-11 18:56:10,DELIVERED,WEST
ORD00884,CUST0071,2025-07-18 12:38:46,RETURNED,WEST
ORD00885,CUST0376,2026-01-05 23:04:55,DELIVERED,SOUTH
ORD00886,CUST0305,2025-11-04 04:26:33,DELIVERED,NORTH
ORD00887,CUST0477,2026-02-23 20:36:55,DELIVERED,WEST
ORD00888,CUST0010,2026-05-03 08:47:19,PLACED,WEST
ORD00889,CUST0287,2025-07-27 01:54:25,PLACED,WEST
ORD00890,CUST0388,2025-09-10 06:03:58,SHIPPED,NORTH
ORD00891,CUST0057,2025-11-06 12:50:53,DELIVERED,WEST
ORD00892,CUST0208,2025-10-25 16:42:33,DELIVERED,EAST
ORD00893,CUST0063,2025-12-06 00:32:30,DELIVERED,EAST
ORD00894,CUST0313,2026-04-18 12:04:24,SHIPPED,SOUTH
ORD00895,,2025-09-12 16:04:34,DELIVERED,NORTH
ORD00896,CUST0220,2026-02-14 21:16:52,DELIVERED,WEST
ORD00897,CUST0137,2026-06-25 15:10:56,PLACED,SOUTH
ORD00898,,2025-08-19 02:24:49,DELIVERED,EAST
ORD00899,CUST0312,2025-12-24 04:20:02,DELIVERED,NORTH
ORD00900,CUST0147,2025-10-05 13:12:09,DELIVERED,SOUTH
ORD00901,CUST0428,2026-04-10 03:09:19,DELIVERED,WEST
ORD00902,CUST0117,2025-09-11 05:11:13,CANCELLED,SOUTH
ORD00903,CUST0179,2026-02-11 14:39:02,DELIVERED,WEST
ORD00904,CUST0254,2025-09-27 10:12:36,SHIPPED,WEST
ORD00905,CUST0059,2025-11-10 00:45:50,DELIVERED,SOUTH
ORD00906,CUST0354,2026-05-21 17:09:57,DELIVERED,EAST
ORD00907,,2025-12-30 02:27:00,PLACED,WEST
ORD00908,CUST0023,2026-06-10 19:49:10,SHIPPED,WEST
ORD00909,CUST0265,2025-11-18 20:58:30,DELIVERED,WEST
ORD00910,CUST0106,2026-05-07 19:28:23,DELIVERED,NORTH
ORD00911,CUST0006,2026-03-14 11:10:22,DELIVERED,EAST
ORD00912,CUST0142,2025-08-10 00:49:33,DELIVERED,SOUTH
ORD00913,CUST0304,2025-08-15 23:59:18,SHIPPED,SOUTH
ORD00914,CUST0127,2025-08-04 12:16:14,PLACED,SOUTH
ORD00915,CUST0011,2026-03-26 05:21:26,DELIVERED,SOUTH
ORD00916,CUST0317,2025-08-30 23:14:27,SHIPPED,NORTH
ORD00917,CUST0348,2026-04-04 17:54:32,PLACED,WEST
ORD00918,CUST0147,2025-08-30 18:40:24,DELIVERED,EAST
ORD00919,CUST0180,2025-09-03 22:49:51,DELIVERED,NORTH
ORD00920,CUST0436,2025-10-02 13:02:25,DELIVERED,WEST
ORD00921,CUST0181,24-02-2026,DELIVERED,NORTH
ORD00922,CUST0227,2025-12-07 07:08:44,DELIVERED,EAST
ORD00923,CUST0189,2026-04-20 21:19:20,PLACED,WEST
ORD00924,CUST0332,2026-01-03 00:36:45,PLACED,EAST
ORD00925,CUST0423,2025-11-07 02:35:16,DELIVERED,EAST
ORD00926,CUST0219,2026-02-04 23:09:30,DELIVERED,NORTH
ORD00927,CUST0456,2025-09-27 11:16:01,DELIVERED,SOUTH
ORD00928,CUST0111,2026-01-22 01:55:31,DELIVERED,SOUTH
ORD00929,CUST0010,2025-07-02 15:04:00,PLACED,WEST
ORD00930,CUST0174,2026-03-21 07:42:25,DELIVERED,NORTH
ORD00931,CUST0008,2025-11-08 16:55:36,PLACED,NORTH
ORD00932,CUST0392,2025-09-05 12:48:03,DELIVERED,NORTH
ORD00933,CUST0204,2025-08-31 09:46:01,DELIVERED,EAST
ORD00934,CUST0286,2025-09-13 08:51:46,DELIVERED,WEST
ORD00935,CUST0228,2025-07-01 04:14:48,SHIPPED,EAST
ORD00936,CUST0365,2026-05-10 00:47:47,DELIVERED,SOUTH
ORD00937,CUST0013,2025-10-19 00:02:31,DELIVERED,WEST
ORD00938,CUST0416,2025-08-15 09:54:13,SHIPPED,EAST
ORD00939,CUST0119,2025-12-05 16:30:16,DELIVERED,WEST
ORD00940,CUST0352,2026-03-11 20:46:22,DELIVERED,WEST
ORD00941,CUST0370,2026-05-28 10:18:36,DELIVERED,WEST
ORD00942,CUST0219,2025-07-26 14:51:14,DELIVERED,EAST
ORD00943,CUST0086,2026-06-13 02:48:38,DELIVERED,SOUTH
ORD00944,CUST0001,2025-07-29 07:27:39,DELIVERED,EAST
ORD00945,CUST0405,2026-03-17 10:11:58,DELIVERED,WEST
ORD00946,CUST0454,2025-09-27 15:07:04,DELIVERED,SOUTH
ORD00947,CUST0090,2025-07-28 05:58:53,DELIVERED,NORTH
ORD00948,CUST0346,2025-09-28 05:03:56,DELIVERED,SOUTH
ORD00949,CUST0493,2025-10-03 13:56:24,CANCELLED,WEST
ORD00950,CUST0414,2025-12-21 13:20:01,DELIVERED,NORTH
ORD00951,CUST0458,2026-01-29 15:06:17,CANCELLED,SOUTH
ORD00952,CUST0327,2026-05-24 07:32:51,DELIVERED,WEST
ORD00953,CUST0219,2026-01-21 01:14:57,DELIVERED,WEST
ORD00954,CUST0386,2025-08-21 13:22:41,DELIVERED,WEST
ORD00955,CUST0349,2025-12-31 16:46:41,DELIVERED,WEST
ORD00956,CUST0391,2026-03-18 09:36:53,DELIVERED,WEST
ORD00957,CUST0355,2026-05-13 22:52:41,DELIVERED,WEST
ORD00958,CUST0011,26-01-2026,DELIVERED,NORTH
ORD00959,CUST0006,2026-05-23 14:24:06,SHIPPED,WEST
ORD00960,CUST0118,2026-03-19 04:02:14,RETURNED,NORTH
ORD00961,CUST0070,2025-10-15 04:06:08,DELIVERED,NORTH
ORD00962,CUST0332,2026-01-04 10:38:12,DELIVERED,SOUTH
ORD00963,CUST0006,2025-09-13 08:10:25,SHIPPED,NORTH
ORD00964,CUST0161,2026-03-24 00:49:58,DELIVERED,NORTH
ORD00965,CUST0283,2025-08-13 07:35:00,DELIVERED,SOUTH
ORD00966,CUST0154,2026-05-12 07:10:56,RETURNED,WEST
ORD00967,CUST0050,2025-10-18 03:14:00,DELIVERED,EAST
ORD00968,CUST0023,2025-09-08 01:50:38,PLACED,WEST
ORD00969,CUST0480,2025-07-13 23:19:14,DELIVERED,WEST
ORD00970,CUST0005,2025-06-27 16:14:38,DELIVERED,NORTH
ORD00971,CUST0360,2026-03-19 04:44:20,DELIVERED,SOUTH
ORD00972,CUST0159,2026-04-16 06:37:11,DELIVERED,SOUTH
ORD00973,,2025-09-23 15:05:52,DELIVERED,EAST
ORD00974,CUST0383,2026-01-18 20:11:43,DELIVERED,WEST
ORD00975,CUST0059,2025-12-19 03:25:15,DELIVERED,NORTH
ORD00976,CUST0196,2025-07-11 10:53:17,DELIVERED,WEST
ORD00977,CUST0297,2026-06-21 23:06:31,DELIVERED,WEST
ORD00978,CUST0457,2025-09-08 06:35:01,DELIVERED,WEST
ORD00979,CUST0369,2026-01-03 10:47:32,DELIVERED,SOUTH
ORD00980,CUST0278,2025-11-09 13:37:17,DELIVERED,WEST
ORD00981,CUST0172,2026-01-18 22:30:46,DELIVERED,EAST
ORD00982,CUST0063,2026-02-23 07:11:09,DELIVERED,WEST
ORD00983,CUST0287,2025-10-27 02:25:52,DELIVERED,NORTH
ORD00984,CUST0303,2025-08-19 12:37:20,DELIVERED,WEST
ORD00985,CUST0017,2025-07-08 02:17:00,DELIVERED,WEST
ORD00986,CUST0199,2025-10-16 05:31:20,CANCELLED,NORTH
ORD00987,CUST0114,2026-06-03 06:08:15,DELIVERED,SOUTH
ORD00988,CUST0480,2025-10-19 05:05:54,DELIVERED,WEST
ORD00989,CUST0276,2026-03-19 21:18:03,DELIVERED,NORTH
ORD00990,CUST0432,2025-12-20 15:18:56,DELIVERED,WEST
ORD00991,CUST0265,2026-05-18 12:17:03,DELIVERED,SOUTH
ORD00992,CUST0114,2026-01-14 19:40:07,DELIVERED,EAST
ORD00993,CUST0395,2026-03-05 10:04:32,DELIVERED,SOUTH
ORD00994,CUST0319,2025-08-04 11:23:55,CANCELLED,WEST
ORD00995,CUST0102,2025-07-06 07:57:52,DELIVERED,WEST
ORD00996,CUST0099,2026-06-11 14:16:15,DELIVERED,SOUTH
ORD00997,CUST0377,2025-11-19 03:41:52,DELIVERED,SOUTH
ORD00998,CUST0002,11-10-2025,SHIPPED,SOUTH
ORD00999,CUST0262,2026-02-23 09:06:01,DELIVERED,SOUTH
ORD01000,CUST0317,2026-06-20 03:36:19,DELIVERED,WEST
