item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM00996,ORD00011,PROD0040,1,19912.96,83
ITEM00997,ORD00573,PROD0470,-3,7988.39,49
ITEM00998,ORD00951,PROD0361,3,20349.17,77
ITEM00999,ORD00214,PROD0412,5,41950.53,58
ITEM01000,ORD00651,PROD0297,2,1474.39,89
ITEM01001,ORD00745,PROD0346,1,42834.17,36
ITEM01002,ORD00028,PROD0476,4,2252.72,35
ITEM01003,ORD00588,PROD0459,3,33028.43,13
ITEM01004,ORD00572,PROD0417,5,48351.38,39
ITEM01005,ORD00614,PROD0309,1,39419.71,62
ITEM01006,ORD00350,PROD0210,1,19491.14,58
ITEM01007,ORD00099,PROD0103,1,38032.29,4
ITEM01008,ORD00207,PROD0125,4,34644.11,45
ITEM01009,ORD00092,PROD0323,4,21459.03,89
ITEM01010,ORD00616,PROD0027,2,25845.49,85
ITEM01011,ORD00746,PROD0103,3,5886.72,40
ITEM01012,ORD00265,PROD0366,4,5225.8,0
ITEM01013,ORD00306,PROD0340,2,31330.86,26
ITEM01014,ORD00887,PROD0054,-1,23520.08,55
ITEM01015,ORD00836,PROD0199,5,6730.97,30
ITEM01016,ORD00654,PROD0250,4,32280.51,96
ITEM01017,ORD00899,PROD0452,4,34191.67,32
ITEM01018,ORD00613,PROD0459,1,428.52,29
ITEM01019,ORD00407,PROD0044,5,38002.15,51
ITEM01020,ORD00466,PROD0477,4,13350.92,36
ITEM01021,ORD00903,PROD0283,4,24190.94,60
ITEM01022,ORD00504,PROD0321,2,9815.55,21
ITEM01023,ORD00975,PROD0362,2,28866.97,31
ITEM01024,ORD00649,PROD0207,4,12247.52,72
ITEM01025,ORD00087,PROD0453,4,27104.15,10
ITEM01026,ORD00887,PROD0348,4,7756.97,67
ITEM01027,ORD00787,PROD0268,5,33933.72,16
ITEM01028,ORD00344,PROD0306,1,34183.16,60
ITEM01029,ORD00460,PROD0238,3,20675.17,68
ITEM01030,ORD00675,PROD0447,3,891.83,0
ITEM01031,ORD00279,PROD0342,4,30671.73,35
ITEM01032,ORD00533,PROD0222,3,32803.63,62
ITEM01033,ORD00308,PROD0300,3,19096.82,3
ITEM01034,ORD00614,PROD0467,2,2933.77,28
ITEM01035,ORD00323,PROD0161,2,7293.91,40
ITEM01036,ORD00376,PROD0225,1,14407.52,39
ITEM01037,ORD00734,PROD0478,2,13497.4,5
ITEM01038,ORD00126,PROD0152,1,4570.12,57
ITEM01039,ORD00182,PROD0164,-2,14848.48,83
ITEM01040,ORD00896,PROD0068,2,30155.02,30
ITEM01041,ORD00837,PROD0027,2,20209.98,76
ITEM01042,ORD00036,PROD0304,1,47609.24,98
ITEM01043,ORD00120,PROD0339,4,28928.53,76
ITEM01044,ORD00768,PROD0127,3,7951.26,63
ITEM01045,ORD00709,PROD0427,5,19299.72,83
ITEM01046,ORD00186,PROD0082,2,5463.31,77
ITEM01047,ORD00951,PROD0410,5,19235.43,85
ITEM01048,ORD00751,PROD0181,3,13368.86,22
ITEM01049,ORD00479,PROD0300,4,15455.4,4
ITEM01050,ORD00339,PROD0373,5,47808.05,84
ITEM01051,ORD00017,PROD0428,5,20322.51,69
ITEM01052,ORD00090,PROD0206,2,6569.6,59
ITEM01053,ORD00421,PROD0476,3,12364.63,95
ITEM01054,ORD00481,PROD0085,2,19889.22,21
ITEM01055,ORD00714,PROD0097,1,27454.92,94
ITEM01056,ORD00795,PROD0456,1,9137.54,87
ITEM01057,ORD00052,PROD0358,4,23439.07,2
ITEM01058,ORD00795,PROD0301,4,27636.96,57
ITEM01059,ORD00819,PROD0447,5,23477.36,16
ITEM01060,ORD00836,PROD0477,4,38502.36,94
ITEM01061,ORD00302,PROD0228,5,3600.73,48
ITEM01062,ORD00480,PROD0331,-3,25398.37,58
ITEM01063,ORD00862,PROD0425,5,3034.43,14
ITEM01064,ORD00059,PROD0129,5,49000.31,89
ITEM01065,ORD00554,PROD0020,1,1653.89,63
ITEM01066,ORD00411,PROD0292,3,32164.75,91
ITEM01067,ORD00664,PROD0370,4,27140.49,87
ITEM01068,ORD00889,PROD0099,3,22887.68,7
ITEM01069,ORD00996,PROD0332,2,42402.42,51
ITEM01070,ORD00389,PROD0185,3,26046.82,74
ITEM01071,ORD00614,PROD0022,4,11037.16,43
ITEM01072,ORD00586,PROD0484,3,25115.76,38
ITEM01073,ORD00273,PROD0169,4,26900.32,72
ITEM01074,ORD00435,PROD0262,3,45328.06,68
ITEM01075,ORD00271,PROD0226,4,24381.9,57
ITEM01076,ORD00920,PROD0033,3,2478.58,29
ITEM01077,ORD00194,PROD0184,1,30463.64,32
ITEM01078,ORD00559,PROD0035,3,2397.4,30
ITEM01079,ORD00905,PROD0306,4,8891.38,65
ITEM01080,ORD00991,PROD0220,3,35768.09,55
ITEM01081,ORD00261,PROD0091,3,24259.68,24
ITEM01082,ORD00217,PROD0114,1,8176.51,5
ITEM01083,ORD00519,PROD0124,3,23984.95,37
ITEM01084,ORD00302,PROD0349,5,27947.36,20
ITEM01085,ORD00098,PROD0110,1,1823.66,68
ITEM01086,ORD00463,PROD0006,2,29373.06,79
ITEM01087,ORD00816,PROD0029,3,47424.77,75
ITEM01088,ORD00213,PROD0074,3,583.08,35
ITEM01089,ORD00074,PROD0234,2,367.46,25
ITEM01090,ORD00529,PROD0269,-1,20549.88,88
ITEM01091,ORD00190,PROD0074,1,11627.26,42
ITEM01092,ORD00116,PROD0285,3,36329.79,9
ITEM01093,ORD00092,PROD0473,2,19142.02,28
ITEM01094,ORD00016,PROD0023,3,30811.73,34
ITEM01095,ORD00365,PROD0338,5,33158.3,96
ITEM01096,ORD00133,PROD0232,4,24028.8,34
ITEM01097,ORD00159,PROD0104,3,8715.97,80
ITEM01098,ORD00418,PROD0128,3,15304.91,47
ITEM01099,ORD00097,PROD0249,1,28185.88,38
ITEM01100,ORD00962,PROD0497,5,35606.97,55
ITEM01101,ORD00651,PROD0381,1,14510.38,88
ITEM01102,ORD00274,PROD0153,2,46795.61,15
ITEM01103,ORD00102,PROD0142,4,45826.33,68
ITEM01104,ORD00908,PROD0107,3,22747.9,97
ITEM01105,ORD00640,PROD0477,1,41917.16,60
ITEM01106,ORD00622,PROD0322,2,30023.84,89
ITEM01107,ORD00399,PROD0403,3,11990.07,93
ITEM01108,ORD00073,PROD0225,3,4219.78,29
ITEM01109,ORD00034,PROD0037,-1,3792.84,31
ITEM01110,ORD00880,PROD0420,5,11512.58,7
ITEM01111,ORD00983,PROD0212,1,16298.15,92
ITEM01112,ORD00601,PROD0035,3,48447.57,99
ITEM01113,ORD00668,PROD0195,1,28651.95,88
ITEM01114,ORD00904,PROD0080,3,19513.46,93
ITEM01115,ORD00410,PROD0308,4,2637.36,16
ITEM01116,ORD00319,PROD0482,2,13495.07,96
ITEM01117,ORD00975,PROD0441,3,2203.85,52
ITEM01118,ORD00421,PROD0264,5,1923.4,45
ITEM01119,ORD00555,PROD0163,5,49223.43,67
ITEM01120,ORD00321,PROD0243,5,10578.17,65
ITEM01121,ORD00003,PROD0189,3,7336.46,60
ITEM01122,ORD00501,PROD0465,5,24591.24,52
ITEM01123,ORD00771,PROD0244,1,48140.04,33
ITEM01124,ORD00591,PROD0154,5,17051.79,73
ITEM01125,ORD00075,PROD0039,1,35886.64,65
ITEM01126,ORD00447,PROD0221,4,19726.56,28
ITEM01127,ORD00931,PROD0370,4,23132.36,7
ITEM01128,ORD00386,PROD0011,3,49657.48,40
ITEM01129,ORD00680,PROD0450,4,34090.1,70
ITEM01130,ORD00636,PROD0113,5,39905.1,89
ITEM01131,ORD00743,PROD0227,5,41021.29,2
ITEM01132,ORD00742,PROD0380,3,10969.8,31
ITEM01133,ORD00791,PROD0264,2,10704.53,95
ITEM01134,ORD00947,PROD0203,4,10373.87,68
ITEM01135,ORD00721,PROD0324,5,5789.46,5
ITEM01136,ORD00945,PROD0230,1,6215.3,98
ITEM01137,ORD00904,PROD0126,4,18662.45,16
ITEM01138,ORD00185,PROD0035,2,41596.35,100
ITEM01139,ORD00592,PROD0138,5,25612.3,18
ITEM01140,ORD00178,PROD0077,5,16163.24,29
ITEM01141,ORD00660,PROD0313,5,38672.75,95
ITEM01142,ORD00305,PROD0205,1,44731.65,1
ITEM01143,ORD00593,PROD0396,1,25963.59,21
ITEM01144,ORD00602,PROD0327,2,5341.72,32
ITEM01145,ORD00270,PROD0441,2,17762.67,58
ITEM01146,ORD00198,PROD0153,3,2175.23,40
ITEM01147,ORD00193,PROD0164,3,2587.95,100
ITEM01148,ORD00283,PROD0223,2,1935.82,1
ITEM01149,ORD00166,PROD0292,4,29745.41,45
ITEM01150,ORD00736,PROD0459,3,46750.68,27
ITEM01151,ORD00938,PROD0409,5,37435.33,47
ITEM01152,ORD00481,PROD0122,4,16190.7,89
ITEM01153,ORD00816,PROD0183,1,32888.63,57
ITEM01154,ORD00618,PROD0106,3,42596.18,27
ITEM01155,ORD00117,PROD0323,5,47099.5,33
ITEM01156,ORD00491,PROD0343,4,36081.54,57
ITEM01157,ORD00855,PROD0194,5,20140.96,26
ITEM01158,ORD00735,PROD0182,1,538.27,42
ITEM01159,ORD00725,PROD0091,5,3267.73,86
ITEM01160,ORD00003,PROD0094,2,22189.88,0
ITEM01161,ORD00264,PROD0147,3,35427.07,77
ITEM01162,ORD00792,PROD0210,1,43915.15,47
ITEM01163,ORD00249,PROD0330,1,18491.82,70
ITEM01164,ORD00485,PROD0378,5,36928.55,80
ITEM01165,ORD00796,PROD0392,1,12919.92,96
ITEM01166,ORD00305,PROD0198,3,46063.99,15
ITEM01167,ORD00078,PROD0061,-3,6465.64,60
ITEM01168,ORD00958,PROD0405,2,23274.58,40
ITEM01169,ORD00248,PROD0042,2,6320.45,72
ITEM01170,ORD00272,PROD0317,5,4425.71,47
ITEM01171,ORD00372,PROD0393,5,25129.23,96
ITEM01172,ORD00134,PROD0413,3,29473.89,40
ITEM01173,ORD00607,PROD0338,4,12208.58,95
ITEM01174,ORD00857,PROD0229,5,12412.2,88
ITEM01175,ORD00851,PROD0447,3,37759.54,12
ITEM01176,ORD00951,PROD0358,4,20497.91,74
ITEM01177,ORD00784,PROD0438,5,1563.85,51
ITEM01178,ORD00053,PROD0309,2,31851.38,59
ITEM01179,ORD00852,PROD0457,3,27195.02,16
ITEM01180,ORD00293,PROD0250,4,40239.34,94
ITEM01181,ORD00948,PROD0026,1,1656.45,74
ITEM01182,ORD00666,PROD0153,5,19376.03,39
ITEM01183,ORD00935,PROD0460,5,16882.07,67
ITEM01184,ORD00916,PROD0225,4,4434.13,29
ITEM01185,ORD00963,PROD0079,-1,32935.27,54
ITEM01186,ORD00682,PROD0319,2,23673.53,1
ITEM01187,ORD00078,PROD0321,1,7078.62,83
ITEM01188,ORD00960,PROD0120,3,25798.6,25
ITEM01189,ORD00971,PROD0129,2,5624.64,17
ITEM01190,ORD00220,PROD0241,5,28041.34,9
ITEM01191,ORD00286,PROD0485,3,48854.35,100
ITEM01192,ORD00881,PROD0342,2,3180.63,8
ITEM01193,ORD00737,PROD0290,3,8881.3,4
ITEM01194,ORD00898,PROD0465,2,34248.43,30
ITEM01195,ORD00338,PROD0465,2,32852.33,94
ITEM01196,ORD00847,PROD0006,5,863.27,2
ITEM01197,ORD00136,PROD0205,2,2574.05,5
ITEM01198,ORD00565,PROD0455,1,37748.94,48
ITEM01199,ORD00638,PROD0445,3,8417.32,42
ITEM01200,ORD00342,PROD0324,3,23690.1,91
ITEM01201,ORD00772,PROD0298,5,23059.46,41
ITEM01202,ORD00780,PROD0166,3,46570.17,84
ITEM01203,ORD00903,PROD0241,2,5743.92,75
ITEM01204,ORD00121,PROD0390,2,17477.88,0
ITEM01205,ORD00142,PROD0223,5,47272.82,9
ITEM01206,ORD00266,PROD0226,5,15465.96,46
ITEM01207,ORD00568,PROD0397,5,36936.81,28
ITEM01208,ORD00017,PROD0102,3,11633.37,7
ITEM01209,ORD00293,PROD0136,4,11380.8,49
ITEM01210,ORD00773,PROD0321,3,27049.07,41
ITEM01211,ORD00059,PROD0416,3,8459.33,38
ITEM01212,ORD00868,PROD0131,2,30521.11,52
ITEM01213,ORD00414,PROD0053,4,34721.85,11
ITEM01214,ORD00776,PROD0055,2,40369.66,42
ITEM01215,ORD00962,PROD0046,3,703.12,44
ITEM01216,ORD00936,PROD0056,2,49959.47,28
ITEM01217,ORD00675,PROD0423,3,45436.39,93
ITEM01218,ORD00547,PROD0304,1,29512.06,0
ITEM01219,ORD00615,PROD0395,4,4201.43,3
ITEM01220,ORD00966,PROD0248,5,14363.0,60
ITEM01221,ORD00588,PROD0455,1,42938.52,12
ITEM01222,ORD00905,PROD0155,2,13752.88,9
ITEM01223,ORD00333,PROD0266,5,44263.38,4
ITEM01224,ORD00919,PROD0141,1,28376.25,77
ITEM01225,ORD00585,PROD0336,2,47745.47,84
ITEM01226,ORD00946,PROD0435,5,48660.12,67
ITEM01227,ORD00621,PROD0229,1,33694.27,93
ITEM01228,ORD00474,PROD0477,4,34699.18,6
ITEM01229,ORD00780,PROD0343,2,45108.26,77
ITEM01230,ORD00128,PROD0233,5,31480.01,54
ITEM01231,ORD00837,PROD0414,4,13249.35,2
ITEM01232,ORD00530,PROD0355,4,1521.5,90
ITEM01233,ORD00613,PROD0085,1,6126.31,92
ITEM01234,ORD00768,PROD0017,5,5723.79,9
ITEM01235,ORD00499,PROD0400,4,8577.08,93
ITEM01236,ORD00895,PROD0222,2,32955.71,54
ITEM01237,ORD00318,PROD0284,1,15316.99,100
ITEM01238,ORD00388,PROD0053,2,12204.62,66
ITEM01239,ORD00876,PROD0196,5,17828.1,9
ITEM01240,ORD00944,PROD0497,1,25287.01,32
ITEM01241,ORD00465,PROD0468,3,26618.03,83
ITEM01242,ORD00370,PROD0027,1,34215.13,23
ITEM01243,ORD00319,PROD0273,4,5926.38,48
ITEM01244,ORD00226,PROD0440,5,15700.38,76
ITEM01245,ORD00023,PROD0029,3,30360.63,13
ITEM01246,ORD00472,PROD0408,1,48119.24,42
ITEM01247,ORD00736,PROD0084,4,1869.77,74
ITEM01248,ORD00017,PROD0009,4,12136.04,59
ITEM01249,ORD00933,PROD0275,3,14528.16,33
ITEM01250,ORD00420,PROD0428,4,4655.74,58
ITEM01251,ORD00422,PROD0447,3,23002.74,50
ITEM01252,ORD00911,PROD0208,5,29594.51,15
ITEM01253,ORD00982,PROD0066,3,17837.27,28
ITEM01254,ORD00253,PROD0305,4,4893.83,17
ITEM01255,ORD00179,PROD0299,3,29515.15,53
ITEM01256,ORD00056,PROD0434,3,7847.5,16
ITEM01257,ORD00599,PROD0263,5,46986.73,29
ITEM01258,ORD00288,PROD0067,1,39810.53,73
ITEM01259,ORD00408,PROD0400,3,32673.43,91
ITEM01260,ORD00176,PROD0485,5,23207.99,93
ITEM01261,ORD00008,PROD0308,2,19572.52,23
ITEM01262,ORD00327,PROD0156,4,12534.54,28
ITEM01263,ORD00782,PROD0489,4,30203.85,5
ITEM01264,ORD00395,PROD0161,-2,38429.98,62
ITEM01265,ORD00933,PROD0008,4,38794.94,43
ITEM01266,ORD00382,PROD0037,3,37153.56,1
ITEM01267,ORD00570,PROD0177,4,44782.17,24
ITEM01268,ORD00805,PROD0224,4,18555.89,98
ITEM01269,ORD00155,PROD0029,4,40186.09,45
ITEM01270,ORD00685,PROD0444,5,7194.76,57
ITEM01271,ORD00502,PROD0039,-3,5547.71,61
ITEM01272,ORD00327,PROD0327,5,36851.12,3
ITEM01273,ORD00215,PROD0123,4,37186.46,68
ITEM01274,ORD00088,PROD0490,4,37534.68,23
ITEM01275,ORD00739,PROD0224,4,15651.28,13
ITEM01276,ORD00481,PROD0322,2,804.51,23
ITEM01277,ORD00289,PROD0287,1,5757.26,98
ITEM01278,ORD00044,PROD0377,3,30086.77,12
ITEM01279,ORD00406,PROD0137,2,24609.68,22
ITEM01280,ORD00401,PROD0232,1,39574.17,27
ITEM01281,ORD00046,PROD0015,5,15420.92,6
ITEM01282,ORD00528,PROD0290,2,25426.68,49
ITEM01283,ORD00719,PROD0253,3,2498.18,45
ITEM01284,ORD00788,PROD0258,2,45411.89,92
ITEM01285,ORD00480,PROD0453,1,17065.17,38
ITEM01286,ORD00331,PROD0424,5,29361.57,10
ITEM01287,ORD00108,PROD0422,3,10597.59,52
ITEM01288,ORD00600,PROD0142,4,10057.54,11
ITEM01289,ORD00342,PROD0146,3,47068.84,1
ITEM01290,ORD00093,PROD0335,4,14393.75,5
ITEM01291,ORD00427,PROD0249,4,31156.16,47
ITEM01292,ORD00452,PROD0293,1,22439.42,95
ITEM01293,ORD00528,PROD0246,2,27119.99,51
ITEM01294,ORD00374,PROD0467,2,20680.28,6
ITEM01295,ORD00736,PROD0413,5,26621.59,69
ITEM01296,ORD00674,PROD0423,3,21915.73,11
ITEM01297,ORD00204,PROD0163,4,38771.8,81
ITEM01298,ORD00031,PROD0205,4,1778.47,30
ITEM01299,ORD00079,PROD0404,1,1455.76,12
ITEM01300,ORD00019,PROD0130,2,2850.23,32
ITEM01301,ORD00816,PROD0391,1,41930.66,26
ITEM01302,ORD00337,PROD0486,1,19346.4,60
ITEM01303,ORD00854,PROD0252,2,36160.48,56
ITEM01304,ORD00469,PROD0309,5,35659.34,94
ITEM01305,ORD00973,PROD0029,4,45288.86,82
ITEM01306,ORD00512,PROD0208,2,27529.5,16
ITEM01307,ORD00183,PROD0495,4,6019.57,46
ITEM01308,ORD00516,PROD0364,4,12276.21,7
ITEM01309,ORD00474,PROD0148,5,41881.63,18
ITEM01310,ORD00657,PROD0463,1,11535.05,49
ITEM01311,ORD00076,PROD0312,5,41324.09,92
ITEM01312,ORD00481,PROD0113,4,12657.48,100
ITEM01313,ORD00728,PROD0082,1,34300.78,97
ITEM01314,ORD00670,PROD0037,2,29249.87,83
ITEM01315,ORD00012,PROD0174,3,14968.7,92
ITEM01316,ORD00310,PROD0121,4,31741.81,96
ITEM01317,ORD00678,PROD0122,2,36438.63,46
ITEM01318,ORD00429,PROD0431,2,26491.49,32
ITEM01319,ORD00065,PROD0445,3,19938.24,78
ITEM01320,ORD00836,PROD0494,-1,9726.26,56
ITEM01321,ORD00896,PROD0159,3,36930.47,28
ITEM01322,ORD00546,PROD0020,2,10724.72,66
ITEM01323,ORD00869,PROD0053,2,4325.23,20
ITEM01324,ORD00712,PROD0438,2,24829.09,82
ITEM01325,ORD00932,PROD0341,4,46197.32,20
ITEM01326,ORD00036,PROD0479,-1,28483.11,55
ITEM01327,ORD00763,PROD0165,1,14482.36,39
ITEM01328,ORD00272,PROD0371,4,10258.3,46
ITEM01329,ORD00842,PROD0057,1,34778.79,3
ITEM01330,ORD00301,PROD0478,1,45394.36,0
ITEM01331,ORD00967,PROD0130,4,16923.7,11
ITEM01332,ORD00965,PROD0098,3,1646.06,64
ITEM01333,ORD00165,PROD0363,4,16427.13,18
ITEM01334,ORD00198,PROD0105,3,8510.45,53
ITEM01335,ORD00007,PROD0297,2,25758.58,43
ITEM01336,ORD00583,PROD0007,2,32159.68,85
ITEM01337,ORD00702,PROD0373,4,31832.45,35
ITEM01338,ORD00244,PROD0145,5,14758.42,36
ITEM01339,ORD00590,PROD0167,4,36607.55,64
ITEM01340,ORD00681,PROD0046,2,17031.85,11
ITEM01341,ORD00326,PROD0053,3,17232.33,97
ITEM01342,ORD00733,PROD0001,3,38623.22,7
ITEM01343,ORD00128,PROD0209,1,10978.01,21
ITEM01344,ORD00712,PROD0403,2,45433.8,32
ITEM01345,ORD00202,PROD0361,5,22779.82,10
ITEM01346,ORD00669,PROD0460,4,16837.78,78
ITEM01347,ORD00315,PROD0045,-3,32126.45,72
ITEM01348,ORD00039,PROD0176,2,24704.78,6
ITEM01349,ORD00543,PROD0015,3,40033.94,87
ITEM01350,ORD00017,PROD0069,1,25947.06,16
ITEM01351,ORD00332,PROD0425,1,43150.63,56
ITEM01352,ORD00202,PROD0489,2,46015.35,87
ITEM01353,ORD00261,PROD0491,4,31645.12,58
ITEM01354,ORD00718,PROD0437,4,6874.07,26
ITEM01355,ORD00069,PROD0244,3,49299.33,20
ITEM01356,ORD00575,PROD0492,-1,35012.98,62
ITEM01357,ORD00613,PROD0177,4,18547.77,9
ITEM01358,ORD00366,PROD0269,2,33538.4,63
ITEM01359,ORD00692,PROD0205,5,19606.13,84
ITEM01360,ORD00352,PROD0064,3,15194.91,90
ITEM01361,ORD00600,PROD0097,2,7209.89,61
ITEM01362,ORD00902,PROD0454,2,12526.73,85
ITEM01363,ORD00561,PROD0387,5,39518.69,85
ITEM01364,ORD00837,PROD0353,2,13556.12,75
ITEM01365,ORD00845,PROD0451,1,25106.36,4
ITEM01366,ORD00635,PROD0176,5,10147.09,86
ITEM01367,ORD00589,PROD0294,3,127.96,75
ITEM01368,ORD00066,PROD0033,2,37526.27,1
ITEM01369,ORD00987,PROD0500,5,15126.68,16
ITEM01370,ORD00396,PROD0082,5,11006.21,4
ITEM01371,ORD00257,PROD0380,2,48225.3,69
ITEM01372,ORD00239,PROD0109,5,5274.39,78
ITEM01373,ORD00863,PROD0045,5,39081.38,40
ITEM01374,ORD00611,PROD0062,3,28850.49,59
ITEM01375,ORD00304,PROD0320,3,11450.71,22
ITEM01376,ORD00153,PROD0336,1,47249.1,7
ITEM01377,ORD00462,PROD0359,1,3854.22,13
ITEM01378,ORD00192,PROD0477,3,7425.78,12
ITEM01379,ORD00665,PROD0118,4,24092.69,11
ITEM01380,ORD00238,PROD0131,5,36446.79,0
ITEM01381,ORD00149,PROD0058,4,49019.99,67
ITEM01382,ORD00001,PROD0231,5,29143.47,45
ITEM01383,ORD00362,PROD0378,1,22514.71,55
ITEM01384,ORD00094,PROD0005,2,33512.69,82
ITEM01385,ORD00569,PROD0464,4,13881.2,25
ITEM01386,ORD00484,PROD0181,1,3816.28,28
ITEM01387,ORD00949,PROD0334,2,15071.16,56
ITEM01388,ORD00417,PROD0286,2,17343.73,6
ITEM01389,ORD00909,PROD0151,1,736.1,32
ITEM01390,ORD00628,PROD0142,1,48890.11,92
ITEM01391,ORD00943,PROD0358,3,17955.15,44
ITEM01392,ORD00864,PROD0007,2,21674.65,25
ITEM01393,ORD00419,PROD0468,4,48258.66,64
ITEM01394,ORD00268,PROD0326,3,10496.4,17
ITEM01395,ORD00103,PROD0280,3,30056.76,66
ITEM01396,ORD00659,PROD0293,2,38134.41,68
ITEM01397,ORD00596,PROD0429,4,12996.98,4
ITEM01398,ORD00581,PROD0445,4,19960.96,56
ITEM01399,ORD00546,PROD0009,2,12133.74,53
ITEM01400,ORD00793,PROD0341,4,20369.13,84
ITEM01401,ORD00359,PROD0267,5,39357.73,35
ITEM01402,ORD00112,PROD0367,2,16813.05,71
ITEM01403,ORD00429,PROD0065,3,17156.04,5
ITEM01404,ORD00152,PROD0264,1,246.41,44
ITEM01405,ORD00583,PROD0455,5,17816.81,12
ITEM01406,ORD00110,PROD0247,4,37057.5,14
ITEM01407,ORD00496,PROD0042,2,8329.8,84
ITEM01408,ORD00766,PROD0218,4,40287.12,91
ITEM01409,ORD00288,PROD0334,2,44608.77,95
ITEM01410,ORD00257,PROD0152,5,7954.72,82
ITEM01411,ORD00262,PROD0397,2,40135.04,88
ITEM01412,ORD00022,PROD0045,2,35736.29,48
ITEM01413,ORD00390,PROD0268,5,47117.06,36
ITEM01414,ORD00050,PROD0056,2,37293.6,15
ITEM01415,ORD00571,PROD0426,3,18087.33,88
ITEM01416,ORD00769,PROD0104,5,3132.09,18
ITEM01417,ORD00652,PROD0392,2,42528.95,72
ITEM01418,ORD00953,PROD0068,3,28892.07,66
ITEM01419,ORD00645,PROD0197,1,8263.46,90
ITEM01420,ORD00581,PROD0051,2,3946.48,86
ITEM01421,ORD00468,PROD0212,4,23446.01,96
ITEM01422,ORD00594,PROD0083,2,37310.14,39
ITEM01423,ORD00953,PROD0403,3,27082.98,82
ITEM01424,ORD00275,PROD0413,2,46200.61,44
ITEM01425,ORD00179,PROD0001,5,26687.46,47
ITEM01426,ORD00112,PROD0468,2,16949.14,17
ITEM01427,ORD00796,PROD0110,3,45255.17,73
ITEM01428,ORD00832,PROD0162,1,32760.89,92
ITEM01429,ORD00271,PROD0242,1,6422.38,73
ITEM01430,ORD00214,PROD0162,4,13748.17,3
ITEM01431,ORD00757,PROD0474,5,14087.46,29
ITEM01432,ORD00340,PROD0222,2,8989.49,17
ITEM01433,ORD00967,PROD0295,5,48424.38,60
ITEM01434,ORD00142,PROD0118,3,47955.74,77
ITEM01435,ORD00411,PROD0154,1,19426.09,18
ITEM01436,ORD00731,PROD0230,3,12814.61,29
ITEM01437,ORD00239,PROD0484,1,37284.69,6
ITEM01438,ORD00952,PROD0300,4,2353.21,24
ITEM01439,ORD00594,PROD0348,3,46262.99,20
ITEM01440,ORD00093,PROD0171,3,39483.03,50
ITEM01441,ORD00018,PROD0018,3,24679.58,72
ITEM01442,ORD00054,PROD0332,2,15805.52,35
ITEM01443,ORD00042,PROD0070,1,17191.53,39
ITEM01444,ORD00943,PROD0324,4,30497.48,39
ITEM01445,ORD00623,PROD0457,5,36373.26,80
ITEM01446,ORD00887,PROD0261,3,49803.88,11
ITEM01447,ORD00879,PROD0290,4,7183.23,78
ITEM01448,ORD00990,PROD0150,5,8841.88,53
ITEM01449,ORD00467,PROD0197,4,33859.68,23
ITEM01450,ORD00820,PROD0357,5,20488.31,83
ITEM01451,ORD00299,PROD0493,3,37374.31,31
ITEM01452,ORD00972,PROD0333,5,46526.33,46
ITEM01453,ORD00684,PROD0316,5,18649.39,22
ITEM01454,ORD00547,PROD0022,1,42835.8,17
ITEM01455,ORD00809,PROD0213,2,44526.74,6
ITEM01456,ORD00267,PROD0045,4,41387.1,17
ITEM01457,ORD00299,PROD0162,1,46933.77,100
ITEM01458,ORD00994,PROD0073,-1,4083.63,42
ITEM01459,ORD00729,PROD0268,4,16234.64,44
ITEM01460,ORD00608,PROD0426,2,26239.64,78
ITEM01461,ORD00226,PROD0327,5,28531.26,46
ITEM01462,ORD00177,PROD0466,4,19899.72,10
ITEM01463,ORD00627,PROD0285,2,36395.09,14
ITEM01464,ORD00647,PROD0217,1,48084.93,2
ITEM01465,ORD00622,PROD0362,1,25167.12,39
ITEM01466,ORD00997,PROD0083,1,9481.74,39
ITEM01467,ORD00994,PROD0002,3,25162.8,41
ITEM01468,ORD00618,PROD0178,5,46378.33,62
ITEM01469,ORD00322,PROD0188,5,10900.44,84
ITEM01470,ORD00452,PROD0161,3,9801.11,7
ITEM01471,ORD00067,PROD0217,5,22513.56,87
ITEM01472,ORD00874,PROD0424,1,44370.41,9
ITEM01473,ORD00781,PROD0443,1,10259.43,79
ITEM01474,ORD00965,PROD0061,2,32109.45,99
ITEM01475,ORD00190,PROD0430,1,47561.13,74
ITEM01476,ORD00498,PROD0172,1,22669.29,23
ITEM01477,ORD00089,PROD0006,1,37409.35,66
ITEM01478,ORD00139,PROD0322,1,31987.16,46
ITEM01479,ORD00125,PROD0311,5,42021.72,21
ITEM01480,ORD00858,PROD0014,1,38334.04,46
ITEM01481,ORD00998,PROD0359,3,26287.81,54
ITEM01482,ORD00283,PROD0014,4,46179.34,43
ITEM01483,ORD00916,PROD0232,1,32339.74,4
ITEM01484,ORD00325,PROD0201,4,1969.2,4
ITEM01485,ORD00239,PROD0295,4,8341.08,77
ITEM01486,ORD00947,PROD0458,5,14641.13,47
ITEM01487,ORD00921,PROD0406,5,19657.18,35
ITEM01488,ORD00145,PROD0339,2,7623.76,67
ITEM01489,ORD00945,PROD0267,1,34028.2,98
ITEM01490,ORD00666,PROD0454,1,39359.17,10
ITEM01491,ORD00989,PROD0398,4,21087.91,19
ITEM01492,ORD00561,PROD0268,5,45794.02,50
ITEM01493,ORD00942,PROD0092,4,38129.02,79
